taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
MN908947_3,B,,,,,,PANGO-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,Assigned from designation hash.
hCoV-19/Thailand/DMSc-00061/2021|EPI_ISL_2350969|2021-04-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00062/2021|EPI_ISL_2350970|2021-04-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00063/2021|EPI_ISL_2350971|2021-04-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.173900,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 4; Amb alleles 2
hCoV-19/Thailand/DMSc-00064/2021|EPI_ISL_2350972|2021-04-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00065/2021|EPI_ISL_2350973|2021-04-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00066/2021|EPI_ISL_2350974|2021-04-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00067/2021|EPI_ISL_2350975|2021-04-07,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00068/2021|EPI_ISL_2350976|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00069/2021|EPI_ISL_2350977|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00070/2021|EPI_ISL_2350978|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00071/2021|EPI_ISL_2350979|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00072/2021|EPI_ISL_2350980|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00073/2021|EPI_ISL_2350981|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00074/2021|EPI_ISL_2350982|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00075/2021|EPI_ISL_2350983|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00076/2021|EPI_ISL_2350984|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00077/2021|EPI_ISL_2350985|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00078/2021|EPI_ISL_2350986|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00079/2021|EPI_ISL_2350987|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00080/2021|EPI_ISL_2350988|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00081/2021|EPI_ISL_2350989|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00082/2021|EPI_ISL_2350990|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00083/2021|EPI_ISL_2350991|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00084/2021|EPI_ISL_2350992|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00085/2021|EPI_ISL_2350993|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00086/2021|EPI_ISL_2350994|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00087/2021|EPI_ISL_2350995|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.173900,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 4; Amb alleles 2
hCoV-19/Thailand/DMSc-00088/2021|EPI_ISL_2350996|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00089/2021|EPI_ISL_2350997|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00090/2021|EPI_ISL_2350998|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00091/2021|EPI_ISL_2350999|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00092/2021|EPI_ISL_2351000|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00093/2021|EPI_ISL_2351001|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00094/2021|EPI_ISL_2351002|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00095/2021|EPI_ISL_2351003|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00096/2021|EPI_ISL_2351004|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00097/2021|EPI_ISL_2351005|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00098/2021|EPI_ISL_2351006|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00099/2021|EPI_ISL_2351007|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00100/2021|EPI_ISL_2351008|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00101/2021|EPI_ISL_2351009|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00102/2021|EPI_ISL_2351010|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00103/2021|EPI_ISL_2351011|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00104/2021|EPI_ISL_2351012|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00105/2021|EPI_ISL_2351013|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00106/2021|EPI_ISL_2351014|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00107/2021|EPI_ISL_2351015|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00108/2021|EPI_ISL_2351016|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00109/2021|EPI_ISL_2351017|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00110/2021|EPI_ISL_2351018|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00111/2021|EPI_ISL_2351019|2021-04-13,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00302/2021|EPI_ISL_2351200|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00303/2021|EPI_ISL_2351201|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00304/2021|EPI_ISL_2351202|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.652200,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 15; Ref alleles 3; Amb alleles 5
hCoV-19/Thailand/DMSc-00305/2021|EPI_ISL_2351203|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00306/2021|EPI_ISL_2351204|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00310/2021|EPI_ISL_2351208|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00311/2021|EPI_ISL_2351209|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00312/2021|EPI_ISL_2351210|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00313/2021|EPI_ISL_2351211|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00314/2021|EPI_ISL_2351212|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00315/2021|EPI_ISL_2351213|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00316/2021|EPI_ISL_2351214|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/DMSc-00317/2021|EPI_ISL_2351215|2021-05-06,B.1.1.7,0.0,1.0,B.1.1.7-like,0.739100,0.130400,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,scorpio call: Alt alleles 17; Ref alleles 3; Amb alleles 3
hCoV-19/Thailand/NIH-15/2020|EPI_ISL_434692|2020-01-05,B,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/NIH-190/2020|EPI_ISL_434695|2020-01-22,B.28,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/NIH-363/2020|EPI_ISL_434696|2020-01-24,B,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/Bangkok-CONI-0018/2020|EPI_ISL_450723|2020-03-20,A.6,0.0,1.0,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/UDC300674/2020|EPI_ISL_450900|2020-03-24,B.1,0.0,0.9940652818991098,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/UDC300823/2020|EPI_ISL_450901|2020-04-01,B.1,0.0,0.9937106918238994,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CDC300240/2020|EPI_ISL_450902|2020-03-22,A,0.0,0.9940652818991098,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-215/2020|EPI_ISL_450903|2020-03-22,A,0.0,0.9940652818991098,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/UDC300906/2020|EPI_ISL_450904|2020-03-24,B.1,0.0,0.9939577039274925,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-1044/2020|EPI_ISL_450905|2020-03-23,A,0.0,0.9940652818991098,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-369/2020|EPI_ISL_450906|2020-03-20,A,0.0,0.9941520467836258,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-469/2020|EPI_ISL_450907|2020-03-16,A,0.0,0.9941176470588236,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/UDC302026/2020|EPI_ISL_450908|2020-04-12,B.1,0.0,0.9938271604938271,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/UDC301651/2020|EPI_ISL_450909|2020-04-07,A,0.0,0.9940298507462687,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/UDC302025/2020|EPI_ISL_450910|2020-04-09,B.1,0.0,0.9941002949852508,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/UDC302027/2020|EPI_ISL_450911|2020-04-10,B.1,0.0,0.9940298507462687,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/UDC301088/2020|EPI_ISL_450912|2020-04-10,B.1,0.0,0.9940652818991098,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/12M2304TM41/2020|EPI_ISL_450913|2020-05-05,B.1,0.0,0.9941520467836258,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/UDC302519/2020|EPI_ISL_450914|2020-03-14,B.1,0.0,0.9941520467836258,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/WU5-2/2020|EPI_ISL_450915|2020-01-31,A,0.0,0.9991941982272361,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/WU14-2/2020|EPI_ISL_450916|2020-03-12,A,0.0,0.9991945227547322,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/WU9-2/2020|EPI_ISL_450917|2020-03-14,A,0.0,0.9991941982272361,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/WU10-2/2020|EPI_ISL_450918|2020-03-16,A,0.0,0.9991945227547322,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/WU11-2/2020|EPI_ISL_450919|2020-03-16,A,0.0,0.9991945227547322,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/WU12-2/2020|EPI_ISL_450920|2020-03-16,A,0.0,0.9991974317817014,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/WU15-2/2020|EPI_ISL_450921|2020-03-17,A,0.0,0.999194847020934,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-167-2/2020|EPI_ISL_450922|2020-03-10,A,0.0,0.9991889699918897,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-276-2/2020|EPI_ISL_450923|2020-03-13,A,0.0,0.9991833401388321,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-329-2/2020|EPI_ISL_450924|2020-03-14,A,0.0,0.9991859991859992,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-332-2/2020|EPI_ISL_450925|2020-03-14,A,0.0,0.9991869918699187,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-370-2/2020|EPI_ISL_450926|2020-03-17,A,0.0,0.9991823385118561,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-403-2/2020|EPI_ISL_450927|2020-03-16,A,0.0,0.9991830065359477,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-751-2/2020|EPI_ISL_450928|2020-03-17,A,0.0,0.9991945227547322,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-755-2/2020|EPI_ISL_450929|2020-03-17,A,0.0,0.9991945227547322,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-892-2/2020|EPI_ISL_450930|2020-03-20,A,0.0,0.9991938734381298,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-896-2/2020|EPI_ISL_450931|2020-03-20,A,0.0,0.9991941982272361,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-902-2/2020|EPI_ISL_450932|2020-03-20,A,0.0,0.9991945227547322,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-989-2/2020|EPI_ISL_450933|2020-03-14,A,0.0,0.9991889699918897,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-1017-2/2020|EPI_ISL_450934|2020-03-15,A,0.0,0.9991941982272361,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-1023-2/2020|EPI_ISL_450935|2020-03-15,A,0.0,0.9991941982272361,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-1170-2/2020|EPI_ISL_450936|2020-03-22,A,0.0,0.9991971095945403,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-1152-2/2020|EPI_ISL_450937|2020-03-22,A,0.0,0.9991941982272361,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
hCoV-19/Thailand/CO63-1324-2/2020|EPI_ISL_450938|2020-03-23,A,0.0,0.9991941982272361,,,,PLEARN-v1.2.6,3.0.3,2021-05-27,v1.2.6,passed_qc,
